2018;04;12;10;00;12.96;94
2018;04;12;11;00;13.42;87
2018;04;12;12;00;13.50;88
2018;04;12;13;00;13.64;70
2018;04;12;14;00;13.75;67
2018;04;12;15;00;12.87;65
2018;04;12;16;00;13.38;64
2018;04;12;17;00;12.89;65
2018;04;12;18;00;12.42;66
2018;04;12;19;00;12.09;69
2018;04;12;20;00;11.17;80
2018;04;12;21;00;10.87;77
2018;04;12;22;00;10.83;78
2018;04;12;23;00;10.93;78
2018;04;13;00;00;10.89;75
2018;04;13;01;00;10.61;77
2018;04;13;02;00;10.87;82
2018;04;13;03;00;10.96;92
2018;04;13;04;00;10.99;92
2018;04;13;05;00;11.56;89
2018;04;13;06;00;10.71;90
2018;04;13;07;00;10.47;90
2018;04;13;08;00;10.60;84
2018;04;13;09;00;11.35;83
2018;04;13;10;00;12.62;76
2018;04;13;11;00;14.00;69
2018;04;13;12;00;15.03;63
2018;04;13;13;00;15.85;59
2018;04;13;14;00;16.17;58
2018;04;13;15;00;17.18;56
2018;04;13;16;00;15.57;66
2018;04;13;17;00;14.84;76
2018;04;13;18;00;13.72;79
2018;04;13;19;00;12.59;81
2018;04;13;20;00;11.41;85
2018;04;13;21;00;10.67;89
2018;04;13;22;00;10.13;90
2018;04;13;23;00;10.06;90
2018;04;14;00;00;10.18;92
2018;04;14;01;00;10.93;90
2018;04;14;02;00;10.04;91
2018;04;14;03;00;9.99;91
2018;04;14;04;00;10.27;88
2018;04;14;05;00;10.26;88
2018;04;14;06;00;9.72;92
2018;04;14;07;00;9.54;92
2018;04;14;08;00;10.44;88
2018;04;14;09;00;11.92;77
2018;04;14;10;00;13.14;67
2018;04;14;11;00;14.42;56
2018;04;14;12;00;15.63;48
2018;04;14;13;00;17.93;49
2018;04;14;14;00;18.43;47
2018;04;14;15;00;18.40;49
2018;04;14;16;00;17.49;53
2018;04;14;17;00;16.36;59
2018;04;14;18;00;15.19;67
2018;04;14;19;00;13.57;81
2018;04;14;20;00;12.50;88
2018;04;14;21;00;12.17;91
2018;04;14;22;00;12.79;86
2018;04;14;23;00;12.99;84
2018;04;15;00;00;12.58;86
2018;04;15;01;00;12.73;89
2018;04;15;02;00;12.65;93
2018;04;15;03;00;12.76;94
2018;04;15;04;00;12.86;95
2018;04;15;05;00;13.04;96
2018;04;15;06;00;13.15;96
2018;04;15;07;00;13.30;96
2018;04;15;08;00;13.66;95
2018;04;15;09;00;14.40;90
2018;04;15;10;00;15.44;78
2018;04;15;11;00;16.17;73
2018;04;15;12;00;16.45;71
2018;04;15;13;00;14.78;79
2018;04;15;14;00;15.94;71
2018;04;15;15;00;17.57;59
2018;04;15;16;00;17.70;56
2018;04;15;17;00;16.67;62
2018;04;15;18;00;16.52;62
2018;04;15;19;00;15.46;66
2018;04;15;20;00;13.92;72
2018;04;15;21;00;12.81;77
2018;04;15;22;00;12.04;80
2018;04;15;23;00;11.37;83
2018;04;16;00;00;10.69;86
2018;04;16;01;00;10.02;88
2018;04;16;02;00;9.58;88
2018;04;16;03;00;9.51;87
2018;04;16;04;00;9.19;87
2018;04;16;05;00;8.85;89
2018;04;16;06;00;8.70;91
2018;04;16;07;00;8.52;94
2018;04;16;08;00;9.10;92
2018;04;16;09;00;9.98;87
2018;04;16;10;00;10.68;85
2018;04;16;11;00;12.25;78
2018;04;16;12;00;14.64;64
2018;04;16;13;00;16.88;53
2018;04;16;14;00;17.17;51
2018;04;16;15;00;17.22;52
2018;04;16;16;00;17.08;53
2018;04;16;17;00;16.71;56
2018;04;16;18;00;16.11;60
2018;04;16;19;00;15.30;66
2018;04;16;20;00;14.16;74
2018;04;16;21;00;13.29;83
2018;04;16;22;00;12.82;88
2018;04;16;23;00;12.29;93
2018;04;17;00;00;12.00;95
2018;04;17;01;00;12.01;95
2018;04;17;02;00;12.46;82
2018;04;17;03;00;11.87;85
2018;04;17;04;00;11.38;89
2018;04;17;05;00;10.38;95
2018;04;17;06;00;9.56;96
2018;04;17;07;00;8.79;96
2018;04;17;08;00;9.62;89
2018;04;17;09;00;11.27;80
2018;04;17;10;00;13.15;73
2018;04;17;11;00;15.16;64
2018;04;17;12;00;16.98;53
2018;04;17;13;00;18.73;45
2018;04;17;14;00;20.13;40
2018;04;17;15;00;21.02;39
2018;04;17;16;00;21.44;37
2018;04;17;17;00;21.41;35
2018;04;17;18;00;21.11;34
2018;04;17;19;00;20.51;35
2018;04;17;20;00;19.43;41
2018;04;17;21;00;17.51;52
2018;04;17;22;00;15.08;53
2018;04;17;23;00;14.12;57
